id,pv1,pv2,pv3,pv4,pv5,pv6,pv7,load1,load2,load3,load4,load5,load6,load7,wind1,wind2,wind3,wind4,wind5,wind6,wind7,w
59,0.028769239130434783,0.009573543,0.014701760869565221,0.013789710434782606,0.013716563043478264,0.026264000000000003,0.030839392,6010.208389978261,1041.0168204782606,13441.952594347826,1047.4745642391301,1610.7610745652175,17577.995294347824,19513.78139347826,0.2865677391304347,0.7846480869565218,0.7561540217391304,0.7192675434782609,0.8124731739130436,0.5717190434782609,0.6115502173913044,46
60,0.011187102564102564,0.006669205,0.007389487,0.006810352,0.005099427,0.010803034188034187,0.013619350427350426,5610.619869948715,953.4892479076925,13412.67122393162,1011.7487794615389,1429.4855966666664,17285.762012905983,19376.915550256417,0.25514319658119644,0.18918158974358976,0.1892196666666667,0.38843123076923086,0.7010234529914529,0.22503216239316243,0.24351252136752122,117
61,0.3588384262295081,0.31607049180327873,0.30764224590163947,0.3368880163934427,0.36711886885245915,0.31297888524590184,0.27141375409836066,6530.561415442624,1039.077572,12371.79954901639,1217.015737049181,1760.187297704918,17445.845128360652,19304.03499590164,0.3041682622950819,0.12051232786885244,0.2672055573770492,0.12771391803278687,0.27021355737704916,0.43106183606557363,0.6390126557377052,61
62,0.6111473714285716,0.4195498857142858,0.4838447714285714,0.5125765142857142,0.5418312000000001,0.5609118,0.5134164857142858,6391.8878906857135,1123.0027448142857,12959.632478285715,1280.3689971428569,1778.0021565714287,17669.224047428575,19194.295654857142,0.0902356,0.1453304,0.679016143,0.089170771,0.14047417142857144,0.36430551428571417,0.34601277142857156,35
63,0.002577289,0.001945632,0.002427868,0.001256868,0.001036474,0.002305632,0.003690632,5531.714156,931.7151553421052,13226.85138289474,953.5764642631581,1351.1684531578949,16935.613236052628,19151.314947631574,0.46230897368421053,0.10615039473684211,0.14488171052631577,0.24001318421052634,0.6121536842105263,0.3427884736842106,0.6375963947368423,38
64,0.26354857142857135,0.17446448979591833,0.1668319591836735,0.1696837959183673,0.17424800000000001,0.21297718367346943,0.20814348979591837,6462.240593183674,1030.8579425653058,12605.857262857146,1163.9129004081633,1657.8596263265308,17432.116780816326,19111.21657755102,0.39893095918367344,0.063696673,0.11879312244897959,0.053956163,0.098118776,0.27092930612244903,0.5660782040816328,49
65,0.004213087,0.003138478,0.006043109,0.002185696,0.00298137,0.004638522,0.002703122,5435.427047043478,937.5640550847827,13581.889776086959,963.2768593695655,1357.8675226086955,17203.93474760869,19025.956276956524,0.4899279130434783,0.2287080217391304,0.3494577608695652,0.4978164999999999,0.7822749565217394,0.627895804,0.6748093260869567,46
66,0.5428850399999999,0.6778650399999999,0.6069663200000001,0.6432666199999999,0.6011952799999999,0.57123544,0.5155188799999999,6205.114846159999,1049.808528,12753.35647,1183.1974498800002,1677.3395750000002,17519.95258,18995.770542399998,0.02857626,0.44723498,0.4859613000000002,0.43598274000000015,0.4997313800000002,0.17897659999999996,0.19039583999999996,50
67,0.3834896315789472,0.3198697894736842,0.2962547368421052,0.28721728070175423,0.2555536491228071,0.3681789824561403,0.2998339649122806,6254.091918929825,1038.5141430210524,12600.831448421057,1206.872638473684,1702.6709938596491,17228.831007368422,18990.152780350876,0.085170895,0.1297498421052632,0.501437754,0.077971702,0.11811396491228071,0.29694224561403515,0.384739649,57
68,0.23523957446808508,0.31109280851063825,0.29233104255319137,0.33289974468085093,0.35691895744680857,0.29089359574468093,0.19155310638297868,6492.903756638301,1060.487878668085,12494.030627234044,1167.8708588510638,1694.4421468085109,17689.060948936167,18905.280601276594,0.19664942553191492,0.30542251063829784,0.19603131914893615,0.2638177021276596,0.328598255,0.17556744680851064,0.3001711063829788,47
69,0.3759434166666666,0.5046657499999998,0.40417509722222233,0.5200225416666668,0.49840665277777785,0.3360834583333333,0.2898020694444443,6533.036719430558,1037.8849885236114,12349.127712638889,1222.0644164861112,1739.1017901388886,17283.599721388888,18805.193070972222,0.3226711666666665,0.098479139,0.15154370833333336,0.076397764,0.12670913888888888,0.2789652500000001,0.4478949166666667,72
70,0.5603884999999998,0.6483639166666668,0.5048678333333334,0.65618525,0.6767534583333334,0.4890396666666666,0.45061370833333336,6095.382039333332,1048.5283431416667,12312.119344583336,1179.4768420833334,1728.5672816666665,17168.139903333336,18724.421010833335,0.19833454166666667,0.20313149999999996,0.15780024999999998,0.28972862499999996,0.4945683333333333,0.153732625,0.170418375,24
71,0.4867156666666667,0.44072887878787886,0.3449797272727273,0.47813951515151515,0.4906150303030302,0.42804293939393934,0.44678421212121205,6631.819446969697,1093.7271433151518,12688.923858181815,1250.316798484848,1771.951678787879,17856.390196363638,18722.373290303032,0.11136672727272726,0.20469218181818183,0.12987790909090913,0.2806412727272727,0.4567065757575757,0.1281635454545455,0.1968408484848485,33
72,0.2896559473684211,0.16480742105263155,0.19363315789473678,0.1654233684210526,0.18402003508771927,0.26944080701754386,0.25534692982456136,6403.238628192982,1031.5378214561401,12344.83194578948,1138.158561614035,1693.4963763157891,16845.58433385965,18719.049908947367,0.419034895,0.7045499824561405,0.6582809298245613,0.7490986315789474,0.8273909122807017,0.6771193333333333,0.6397182982456142,57
73,0.17610070731707325,0.21719551219512193,0.20293448780487808,0.18500404878048782,0.19431875609756102,0.1744983902439024,0.184074512,6768.500917048779,1034.4858159804878,12451.530273658536,1162.747317195122,1695.1267336585368,17648.35328,18673.70465,0.4621094634146342,0.14920397560975615,0.44928260975609746,0.12953707317073168,0.21479829268292677,0.28932075609756097,0.3921183902439023,41
