t,Denmark,Estonia,Finland,Latvia,Lithuania,Sweden,Norway
09/01/2030 13:00,0,0,0,0,0,0.691013,0.804295
09/01/2030 14:00,0,0,0,0,0,0.690584,0.802983
09/01/2030 15:00,0,0,0,0,0,0.67938,0.804107
09/01/2030 16:00,0,0,0,0,0,0.660034,0.801559
09/01/2030 17:00,0,0,0,0,0,0.638545,0.800547
09/01/2030 18:00,0,0,0,0,0,0.621036,0.80407
09/01/2030 19:00,0,0,0,0,0,0.610567,0.780422
09/01/2030 20:00,0,0,0,0,0,0.599425,0.758948
09/01/2030 21:00,0,0,0,0,0,0.589507,0.723344
09/01/2030 22:00,0,0,0,0,0,0.575609,0.69786
09/01/2030 23:00,0,0,0,0,0,0.514204,0.690702
10/01/2030 00:00,0,0,0,0,0,0.477103,0.670877
10/01/2030 01:00,0,0,0,0,0,0.468716,0.643256
10/01/2030 02:00,0,0,0,0,0,0.476552,0.623993
10/01/2030 03:00,0,0,0,0,0,0.467307,0.623131
10/01/2030 04:00,0,0,0,0,0,0.473919,0.628715
10/01/2030 05:00,0,0,0,0,0,0.506061,0.631751
10/01/2030 06:00,0,0,0,0,0,0.525652,0.671326
10/01/2030 07:00,0,0,0,0,0,0.579956,0.698722
10/01/2030 08:00,0,0,0,0,0,0.608179,0.731852
10/01/2030 09:00,0,0,0,0,0,0.62024,0.760821
10/01/2030 10:00,0,0,0,0,0,0.638974,0.766555
10/01/2030 11:00,0,0,0,0,0,0.640382,0.763033
10/01/2030 12:00,0,0,0,0,0,0.641913,0.768767
10/01/2030 13:00,0,0,0,0,0,0.655075,0.778211
10/01/2030 14:00,0,0,0,0,0,0.67736,0.797099
10/01/2030 15:00,0,0,0,0,0,0.702033,0.809092
10/01/2030 16:00,0,0,0,0,0,0.704849,0.808942
10/01/2030 17:00,0,0,0,0,0,0.703686,0.805831
10/01/2030 18:00,0,0,0,0,0,0.695359,0.806281
10/01/2030 19:00,0,0,0,0,0,0.667932,0.793764
10/01/2030 20:00,0,0,0,0,0,0.648341,0.783008
10/01/2030 21:00,0,0,0,0,0,0.615281,0.75565
10/01/2030 22:00,0,0,0,0,0,0.58969,0.704156
10/01/2030 23:00,0,0,0,0,0,0.55112,0.709515
11/01/2030 00:00,0,0,0,0,0,0.526999,0.718997
11/01/2030 01:00,0,0,0,0,0,0.521366,0.688191
11/01/2030 02:00,0,0,0,0,0,0.524734,0.661432
11/01/2030 03:00,0,0,0,0,0,0.53006,0.678222
11/01/2030 04:00,0,0,0,0,0,0.57065,0.712738
11/01/2030 05:00,0,0,0,0,0,0.670075,0.767005
11/01/2030 06:00,0,0,0,0,0,0.740174,0.805419
11/01/2030 07:00,0,0,0,0,0,0.742929,0.811453
11/01/2030 08:00,0,0,0,0,0,0.741521,0.814076
11/01/2030 09:00,0,0,0,0,0,0.732888,0.822621
11/01/2030 10:00,0,0,0,0,0,0.718379,0.812727
11/01/2030 11:00,0,0,0,0,0,0.70191,0.806993
11/01/2030 12:00,0,0,0,0,0,0.705277,0.792677
11/01/2030 13:00,0,0,0,0,0,0.697747,0.788929
11/01/2030 14:00,0,0,0,0,0,0.701359,0.799835
11/01/2030 15:00,0,0,0,0,0,0.708277,0.800022
11/01/2030 16:00,0,0,0,0,0,0.707175,0.80467
11/01/2030 17:00,0,0,0,0,0,0.68587,0.794963
11/01/2030 18:00,0,0,0,0,0,0.646076,0.757711
11/01/2030 19:00,0,0,0,0,0,0.614975,0.707454
11/01/2030 20:00,0,0,0,0,0,0.589445,0.675186
11/01/2030 21:00,0,0,0,0,0,0.577629,0.621107
11/01/2030 22:00,0,0,0,0,0,0.540713,0.531425
11/01/2030 23:00,0,0,0,0,0,0.47894,0.450437
12/01/2030 00:00,0,0,0,0,0,0.455675,0.431548
12/01/2030 01:00,0,0,0,0,0,0.461553,0.427201
12/01/2030 02:00,0,0,0,0,0,0.483103,0.463254
12/01/2030 03:00,0,0,0,0,0,0.506428,0.528089
12/01/2030 04:00,0,0,0,0,0,0.590792,0.649927
12/01/2030 05:00,0,0,0,0,0,0.631199,0.724057
12/01/2030 06:00,0,0,0,0,0,0.641545,0.776262
12/01/2030 07:00,0,0,0,0,0,0.645096,0.78698
12/01/2030 08:00,0,0,0,0,0,0.647484,0.790204
12/01/2030 09:00,0,0,0,0,0,0.654524,0.792939
12/01/2030 10:00,0,0,0,0,0,0.653055,0.790953
12/01/2030 11:00,0,0,0,0,0,0.667932,0.770416
12/01/2030 12:00,0,0,0,0,0,0.675462,0.762433
12/01/2030 13:00,0,0,0,0,0,0.684156,0.7543
12/01/2030 14:00,0,0,0,0,0,0.696216,0.755912
12/01/2030 15:00,0,0,0,0,0,0.6964,0.751265
12/01/2030 16:00,0,0,0,0,0,0.683666,0.748304
12/01/2030 17:00,0,0,0,0,0,0.686727,0.747142
12/01/2030 18:00,0,0,0,0,0,0.68489,0.734175
12/01/2030 19:00,0,0,0,0,0,0.692543,0.717123
12/01/2030 20:00,0,0,0,0,0,0.686299,0.695424
12/01/2030 21:00,0,0,0,0,0,0.672707,0.663306
12/01/2030 22:00,0,0,0,0,0,0.630954,0.623955
12/01/2030 23:00,0,0,0,0,0,0.592323,0.570026
13/01/2030 00:00,0,0,0,0,0,0.570528,0.556834
13/01/2030 01:00,0,0,0,0,0,0.55259,0.55065
13/01/2030 02:00,0,0,0,0,0,0.551671,0.540419
13/01/2030 03:00,0,0,0,0,0,0.553202,0.556009
13/01/2030 04:00,0,0,0,0,0,0.633648,0.643293
13/01/2030 05:00,0,0,0,0,0,0.693217,0.723944
13/01/2030 06:00,0,0,0,0,0,0.715563,0.780609
13/01/2030 07:00,0,0,0,0,0,0.730501,0.796612
13/01/2030 08:00,0,0,0,0,0,0.735092,0.79545
13/01/2030 09:00,0,0,0,0,0,0.729521,0.789229
13/01/2030 10:00,0,0,0,0,0,0.729889,0.784769
13/01/2030 11:00,0,0,0,0,0,0.723399,0.751827
13/01/2030 12:00,0,0,0,0,0,0.721746,0.755575
13/01/2030 13:00,0,0,0,0,0,0.723766,0.732489
13/01/2030 14:00,0,0,0,0,0,0.727317,0.74212
13/01/2030 15:00,0,0,0,0,0,0.75052,0.783458
13/01/2030 16:00,0,0,0,0,0,0.749051,0.818724
13/01/2030 17:00,0,0,0,0,0,0.74801,0.799723
13/01/2030 18:00,0,0,0,0,0,0.743541,0.786568
13/01/2030 19:00,0,0,0,0,0,0.743051,0.773526
13/01/2030 20:00,0,0,0,0,0,0.730807,0.742083
13/01/2030 21:00,0,0,0,0,0,0.736807,0.708766
13/01/2030 22:00,0,0,0,0,0,0.703992,0.660458
13/01/2030 23:00,0,0,0,0,0,0.65581,0.63651
14/01/2030 00:00,0,0,0,0,0,0.630097,0.605142
14/01/2030 01:00,0,0,0,0,0,0.626362,0.606266
14/01/2030 02:00,0,0,0,0,0,0.637076,0.646217
14/01/2030 03:00,0,0,0,0,0,0.645647,0.669602
14/01/2030 04:00,0,0,0,0,0,0.696278,0.714725
14/01/2030 05:00,0,0,0,0,0,0.768765,0.779335
14/01/2030 06:00,0,0,0,0,0,0.784682,0.821609
14/01/2030 07:00,0,0,0,0,0,0.782233,0.826894
14/01/2030 08:00,0,0,0,0,0,0.784315,0.82933
14/01/2030 09:00,0,0,0,0,0,0.788172,0.83675
14/01/2030 10:00,0,0,0,0,0,0.788294,0.840348
14/01/2030 11:00,0,0,0,0,0,0.787927,0.846944
14/01/2030 12:00,0,0,0,0,0,0.78358,0.841922
14/01/2030 13:00,0,0,0,0,0,0.773417,0.83289
14/01/2030 14:00,0,0,0,0,0,0.774826,0.835326
14/01/2030 15:00,0,0,0,0,0,0.771581,0.834689
14/01/2030 16:00,0,0,0,0,0,0.772683,0.835888
14/01/2030 17:00,0,0,0,0,0,0.770295,0.828617
14/01/2030 18:00,0,0,0,0,0,0.775377,0.833227
14/01/2030 19:00,0,0,0,0,0,0.774458,0.828767
14/01/2030 20:00,0,0,0,0,0,0.77152,0.826819
14/01/2030 21:00,0,0,0,0,0,0.757132,0.817899
14/01/2030 22:00,0,0,0,0,0,0.735276,0.804707
14/01/2030 23:00,0,0,0,0,0,0.698237,0.783982
15/01/2030 00:00,0,0,0,0,0,0.687339,0.776749
15/01/2030 01:00,0,0,0,0,0,0.678707,0.777836
15/01/2030 02:00,0,0,0,0,0,0.666952,0.775438
15/01/2030 03:00,0,0,0,0,0,0.67283,0.786231
15/01/2030 04:00,0,0,0,0,0,0.692115,0.793501
15/01/2030 05:00,0,0,0,0,0,0.695604,0.805119
15/01/2030 06:00,0,0,0,0,0,0.710665,0.831091
15/01/2030 07:00,0,0,0,0,0,0.715624,0.839448
15/01/2030 08:00,0,0,0,0,0,0.715746,0.836188
15/01/2030 09:00,0,0,0,0,0,0.706563,0.83214
15/01/2030 10:00,0,0,0,0,0,0.704298,0.822996
15/01/2030 11:00,0,0,0,0,0,0.699951,0.815688
15/01/2030 12:00,0,0,0,0,0,0.692666,0.794513
15/01/2030 13:00,0,0,0,0,0,0.684646,0.781546
15/01/2030 14:00,0,0,0,0,0,0.684829,0.776374
15/01/2030 15:00,0,0,0,0,0,0.696033,0.787318
15/01/2030 16:00,0,0,0,0,0,0.696094,0.7956
15/01/2030 17:00,0,0,0,0,0,0.682686,0.787618
15/01/2030 18:00,0,0,0,0,0,0.675401,0.768242
15/01/2030 19:00,0,0,0,0,0,0.673197,0.75074
15/01/2030 20:00,0,0,0,0,0,0.664014,0.750103
15/01/2030 21:00,0,0,0,0,0,0.661565,0.759622
15/01/2030 22:00,0,0,0,0,0,0.65232,0.75475
15/01/2030 23:00,0,0,0,0,0,0.619138,0.721508
16/01/2030 00:00,0,0,0,0,0,0.616383,0.724319
16/01/2030 01:00,0,0,0,0,0,0.617056,0.72994
16/01/2030 02:00,0,0,0,0,0,0.620607,0.731589
16/01/2030 03:00,0,0,0,0,0,0.626179,0.741296
16/01/2030 04:00,0,0,0,0,0,0.642586,0.750403
